category	file	line	pattern_type	message	code	source_crate
Runtime	crates/cli/src/import_c.rs	219	KainError::runtime	Input is neither file nor directory: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	274	KainError::runtime	C import failed: {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	351	KainError::runtime	Failed to create report directory {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	361	KainError::runtime	Failed to serialize import report: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	363	KainError::runtime	Failed to write import report: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	415	KainError::runtime	Failed to read directory {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	424	KainError::runtime	Failed to read directory entry: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	529	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	531	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	558	KainError::runtime	Failed to write module: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	593	KainError::runtime	Failed to write function: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	786	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	1839	KainError::runtime	Failed to write struct: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_c.rs	1853	KainError::runtime	Failed to write enum: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_platform.rs	60	KainError::runtime	failed to serialize platform lock: {err}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	219	KainError::runtime	Unknown target: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	222	KainError::runtime	Compilation failed: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	342	KainError::runtime	Failed to write output: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	356	KainError::runtime	Unknown target: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	361	KainError::runtime	Compilation failed: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	371	KainError::runtime	Failed to write compiled output: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	485	KainError::runtime	Rust import failed: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	502	KainError::runtime	Input is neither file nor directory: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	587	KainError::runtime	Failed to create report directory {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	597	KainError::runtime	Failed to serialize import report: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	599	KainError::runtime	Failed to write import report: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	698	KainError::runtime	Rust import failed: {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	716	KainError::runtime	Failed to read directory {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	725	KainError::runtime	Failed to read directory entry: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	901	KainError::runtime	Rust source root is not a directory: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	919	KainError::runtime	No Rust crate source root found under {} (checked ./crates, ./rust, and ./src/rust)	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	928	KainError::runtime	Failed to read Rust source root {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	937	KainError::runtime	Failed to read directory entry: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	953	KainError::runtime	No Rust crates with Cargo.toml were discovered under {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1033	KainError::runtime	Failed to create {} parent directory {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1042	KainError::runtime	Failed to write {} {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1059	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1061	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1063	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1077	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1079	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1108	KainError::runtime	Failed to write module: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1143	KainError::runtime	Failed to write function: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1173	KainError::runtime	Failed to write struct: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1218	KainError::runtime	Failed to write enum: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1283	KainError::runtime	Failed to write trait: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1317	KainError::runtime	Failed to write impl: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_rust.rs	1452	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	275	KainError::runtime	Failed to write output: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	287	KainError::runtime	Unknown target: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	311	KainError::runtime	Compilation failed: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	322	KainError::runtime	Failed to write compiled output: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	428	KainError::runtime	Generated Kain output is degraded: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	443	KainError::runtime	TypeScript import failed: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	461	KainError::runtime	Input is neither file nor directory: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	526	KainError::runtime	TypeScript import failed: {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	626	KainError::runtime	Failed to create report directory {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	636	KainError::runtime	Failed to serialize import report: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	638	KainError::runtime	Failed to write import report: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	714	KainError::runtime	Failed to read directory {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	723	KainError::runtime	Failed to read directory entry: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	825	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	827	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	859	KainError::runtime	Failed to write TS global prelude: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	861	KainError::runtime	Failed to write TS global prelude: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	865	KainError::runtime	Failed to write TS global prelude: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	867	KainError::runtime	Failed to write TS global prelude: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	872	KainError::runtime	Failed to write TS global type prelude: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	875	KainError::runtime	Failed to write TS global type prelude: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	896	KainError::runtime	Failed to write type alias: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	910	KainError::runtime	Failed to write const: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	921	KainError::runtime	Failed to write module: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	958	KainError::runtime	Failed to write function: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	1180	KainError::runtime	Failed to write component: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	1202	KainError::runtime	Failed to write struct: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	1236	KainError::runtime	Failed to write enum: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	1260	KainError::runtime	Failed to write impl: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	1428	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	1431	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_typescript.rs	1437	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	167	KainError::runtime	Failed to write output: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	175	KainError::runtime	Unknown target: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	180	KainError::runtime	Compilation failed: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	189	KainError::runtime	Failed to write compiled output: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	247	KainError::runtime	USF import failed: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	259	KainError::runtime	Input is neither file nor directory: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	323	KainError::runtime	USF import failed: {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	401	KainError::runtime	Failed to create report directory {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	411	KainError::runtime	Failed to serialize import report: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	413	KainError::runtime	Failed to write import report: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	470	KainError::runtime	Failed to read directory {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	473	KainError::runtime	Failed to read directory entry: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	563	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	565	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	588	KainError::runtime	Failed to write module: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	613	KainError::runtime	Failed to write function: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	632	KainError::runtime	Failed to write struct: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	648	KainError::runtime	Failed to write shader: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	696	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	698	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/import_usf.rs	704	KainError::runtime	Failed to generate source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/lib.rs	72	KainError::runtime	TypeScript import support is disabled in this Kain build. Rebuild cli with the `typescript-import` feature to enable `kain import-ts`.	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_build.rs	153	KainError::runtime	Failed to read native UI source {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_build.rs	177	KainError::runtime	Native UI build requires at least one component in {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_build.rs	290	KainError::runtime	Tauri native UI support requires the cli tauri feature	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_build.rs	404	KainError::runtime	Failed to derive the Kain workspace root from the CLI crate path	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_build.rs	418	KainError::runtime	Failed to resolve current directory: {err}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_build.rs	512	KainError::runtime	Unsupported Tauri plugin preset '{other}'	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_build.rs	528	KainError::runtime	Unsupported Tauri capability preset '{other}'	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_build.rs	574	KainError::runtime	Unsupported Tauri permission preset '{other}'	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	52	KainError::runtime	Native UI dev requires an input file inside a readable directory: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	100	KainError::runtime	Failed to install Ctrl-C handler: {err}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	108	KainError::runtime	Native UI dev requires a launch target; initial materialization skipped it	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	145	KainError::runtime	Failed to create file watcher: {err}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	150	KainError::runtime	Failed to watch native UI root {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	224	KainError::runtime	Native UI dev expected a launch target after restart-triggering rebuild	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	341	KainError::runtime	Failed to poll native UI child: {err}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	351	KainError::runtime	Native UI launch target does not exist: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	377	KainError::runtime	Failed to launch native UI target {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	419	KainError::runtime	Failed to stop native UI child {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	634	KainError::runtime	Failed to read native UI manifest {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	641	KainError::runtime	Failed to parse native UI manifest {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	654	KainError::runtime	Failed to read native UI snapshot {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	661	KainError::runtime	Failed to parse native UI snapshot {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	830	KainError::runtime	Failed to create native UI executable directory {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	849	KainError::runtime	Failed to sync native UI sidecar {} -> {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/native_ui_dev.rs	937	KainError::runtime	Failed to resolve current directory: {err}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/omni.rs	9	KainError::runtime	Omni init failed: {err}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/omni.rs	15	KainError::runtime	Omni build failed: {err}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/build.rs	44	KainError::runtime	Invalid hybrid wasm path: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/build.rs	50	KainError::runtime	Invalid hybrid JS path: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/build.rs	56	KainError::runtime	Invalid hybrid TS path: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/build.rs	67	KainError::runtime	Failed to serialize hybrid bundle descriptor: {err}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/build.rs	102	KainError::runtime	No build targets specified	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/build.rs	114	KainError::runtime	Entry file not found: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/build.rs	148	KainError::runtime	Entry file not found: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/build.rs	184	KainError::runtime	Unknown target: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/codegen.rs	1535	KainError::runtime	Failed to serialize symbol manifest: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/codegen.rs	1537	KainError::runtime	Failed to serialize include manifest: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/cpp_validator.rs	43	KainError::runtime	Source directory not found	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/cpp_validator.rs	59	KainError::runtime	Failed to run inspectcode: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/cpp_validator.rs	69	KainError::runtime	ReSharper analysis failed:\n{}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/cpp_validator.rs	90	KainError::runtime	Failed to read report: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/cpp_validator.rs	141	KainError::runtime	XML parse error: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/cpp_validator.rs	188	KainError::runtime	Failed to read {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/inject.rs	46	KainError::runtime	Failed to read {}: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/inject.rs	88	KainError::runtime	No source files to compile	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/inject.rs	91	KainError::runtime	Type check failed: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/inject.rs	99	KainError::runtime	Oracle validation failed: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/inject.rs	194	KainError::runtime	Specified plugin directory does not exist: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/inject.rs	203	KainError::runtime	Failed to get current directory: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/inject.rs	227	KainError::runtime	Could not find plugin directory. No .uplugin file found in current directory or parents.\n\          Use --plugin-dir to specify explicitly.	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/inject.rs	255	KainError::runtime	Could not find Source directory. Expected either:\n\          - {}/Source/\n\          - {}/PluginName/Source/	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/inject.rs	292	KainError::runtime	Could not detect plugin name. Use --plugin to specify explicitly.	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/inject.rs	343	KainError::runtime	File conflicts detected:\n   - {}\n\n\              Use --force to overwrite existing files.	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/mod.rs	42	KainError::runtime	Failed to serialize manifest: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/mod.rs	78	KainError::runtime	No KAIN.toml found at {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/mod.rs	86	KainError::runtime	Failed to parse KAIN.toml: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/mod.rs	90	KainError::runtime	Invalid [ue5.modules] configuration: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/plugin_layout.rs	135	KainError::runtime	ue5.modules is configured but empty	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/plugin_layout.rs	142	KainError::runtime	Primary module '{}' has no resolved directories	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/plugin_layout.rs	270	KainError::runtime	Plugin Source directory not found: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/plugin_layout.rs	296	KainError::runtime	Invalid plugin layout. Expected Public and Private directories in {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/post_process.rs	192	KainError::runtime	Failed to parse source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/post_process.rs	195	KainError::runtime	Failed to tokenize source: {}	KAIN-RUNTIME-XXXX	cli
Runtime	crates/cli/src/packager/registry.rs	11	KainError::runtime	Failed to fetch registry: {}	KAIN-RUNTIME-XXXX	cli
